id,carat,cut,color,clarity,depth,table,x,y,z,price
178910,0.39,Ideal,D,VS2,61.4,55.0,4.72,4.75,2.9,958
105530,1.02,Ideal,I,SI2,61.8,56.0,6.45,6.43,3.98,4428
189394,1.53,Premium,G,VS1,62.0,58.0,7.33,7.37,4.56,16787
106721,1.01,Good,E,SI1,63.9,61.0,6.31,6.36,4.05,5132
14823,0.43,Premium,D,SI1,62.4,57.0,4.79,4.76,2.98,993
54305,0.26,Good,E,VVS1,63.2,55.0,4.06,4.07,2.57,578
137136,0.53,Ideal,E,VVS2,61.1,57.0,5.22,5.26,3.2,2167
169742,0.3,Ideal,F,VS2,61.3,56.0,4.35,4.38,2.67,602
99608,0.51,Ideal,E,SI2,62.1,57.0,5.16,5.1,3.19,1179
24280,0.38,Ideal,G,VVS1,61.4,57.0,4.7,4.7,2.89,1053
157173,1.5,Very Good,E,SI1,60.2,63.0,7.43,7.39,4.46,10221
16122,1.01,Good,E,SI2,63.4,55.0,6.34,6.37,4.02,4260
118700,1.01,Ideal,F,SI2,61.9,56.0,6.45,6.4,3.98,5332
113692,0.9,Premium,E,VS2,62.6,58.0,6.07,6.11,3.82,4600
1626,0.35,Ideal,G,VS1,62.2,57.0,4.53,4.55,2.82,705
71490,0.71,Premium,E,VS2,59.3,58.0,5.89,5.91,3.48,3161
85112,0.51,Premium,G,SI2,62.8,58.0,5.09,5.06,3.18,1080
108174,0.32,Very Good,E,SI1,62.8,56.0,4.42,4.36,2.75,720
151048,0.31,Ideal,F,SI1,61.2,57.0,4.36,4.38,2.68,516
10133,1.09,Ideal,G,VS2,61.6,57.0,6.63,6.66,4.09,6504
177688,1.51,Premium,H,SI2,62.1,58.0,7.35,7.29,4.55,7836
124208,0.34,Premium,H,SI1,60.5,58.0,4.54,4.57,2.76,650
22993,0.72,Ideal,F,VS2,61.4,56.0,5.73,5.78,3.54,2856
159082,0.71,Very Good,D,SI1,62.9,58.0,5.68,5.72,3.59,2610
47947,0.32,Ideal,H,VS1,62.2,55.0,4.37,4.41,2.73,579
127818,0.38,Very Good,E,VS2,61.4,58.0,4.66,4.69,2.87,852
58413,0.57,Premium,E,VS2,61.7,58.0,5.32,5.35,3.3,1614
145259,0.41,Ideal,D,VVS2,61.6,55.0,4.77,4.8,2.95,1219
178079,1.6,Very Good,F,VS1,61.6,58.0,7.53,7.5,4.63,15851
157197,1.34,Good,H,SI2,59.6,59.0,7.14,7.2,4.29,6097
110992,1.3,Ideal,F,SI2,62.0,54.0,7.0,7.05,4.34,7389
92185,0.4,Very Good,D,VS2,60.3,56.0,4.82,4.85,2.91,832
188361,0.5,Ideal,G,VS2,61.3,56.0,5.07,5.11,3.13,1435
147475,0.24,Very Good,F,VVS2,61.5,59.0,3.97,4.01,2.44,552
19868,1.04,Ideal,E,VS2,62.6,57.0,6.48,6.45,4.05,6828
76581,0.9,Premium,F,VS1,62.5,60.0,6.1,6.15,3.82,5001
155873,1.01,Good,H,SI1,64.3,58.0,6.21,6.3,4.02,4641
60268,2.04,Ideal,H,SI2,62.1,56.0,8.12,8.06,5.04,14542
149555,1.0,Premium,H,SI1,62.2,60.0,6.41,6.36,3.97,4344
76739,0.42,Ideal,E,VS2,62.0,56.0,4.82,4.8,2.98,1024
169734,1.78,Very Good,E,VS2,61.4,60.0,7.74,7.85,4.79,18128
140342,0.31,Premium,H,VS2,61.7,59.0,4.31,4.34,2.67,489
39640,1.51,Ideal,H,VS1,62.1,57.0,7.32,7.36,4.56,11047
29031,0.31,Ideal,F,VS2,62.2,54.0,4.36,4.39,2.72,583
136569,0.33,Ideal,F,VVS2,62.1,56.0,4.41,4.44,2.75,857
31271,1.03,Premium,H,VVS1,61.1,58.0,6.52,6.48,3.97,5768
184569,1.0,Ideal,H,VS2,62.4,56.0,6.4,6.34,3.98,5172
9233,0.3,Ideal,G,IF,62.0,54.0,4.34,4.36,2.7,735
138207,0.91,Ideal,E,SI2,62.0,56.0,6.18,6.22,3.84,3620
51927,0.4,Ideal,H,VVS1,62.2,55.0,4.73,4.76,2.95,997
48313,1.07,Premium,G,VS2,62.3,58.0,6.52,6.56,4.08,5845
106215,0.3,Ideal,E,SI2,62.5,54.0,4.28,4.31,2.69,442
73031,0.78,Ideal,D,VS1,61.9,55.0,5.89,5.92,3.66,4752
27494,0.51,Ideal,I,VS1,62.6,57.0,5.06,5.1,3.17,1297
44563,1.01,Good,D,SI1,63.8,56.0,6.32,6.36,4.05,4830
76824,0.52,Very Good,G,VS2,59.6,61.0,5.2,5.23,3.11,1369
100112,0.51,Ideal,G,VVS2,62.2,55.0,5.12,5.14,3.2,1934
13347,0.8,Premium,D,SI1,62.5,56.0,5.97,5.92,3.72,3668
187808,0.73,Ideal,E,SI2,62.4,57.0,5.77,5.73,3.58,2415
59257,0.52,Ideal,E,VS1,61.3,56.0,5.15,5.2,3.17,1826
166003,0.52,Very Good,E,VS2,61.5,57.0,5.19,5.23,3.2,1624
182405,1.01,Premium,E,SI2,60.6,58.0,6.46,6.49,3.93,3801
93816,0.32,Ideal,E,VS2,61.3,56.0,4.35,4.37,2.67,612
77187,0.35,Ideal,D,VS2,62.4,54.0,4.53,4.51,2.82,829
90466,1.27,Ideal,H,SI2,61.3,57.0,6.96,7.0,4.28,6453
36696,1.22,Premium,E,IF,58.9,62.0,7.02,6.97,4.11,17224
52615,0.32,Premium,H,SI1,62.2,56.0,4.39,4.35,2.72,591
75427,0.77,Good,E,SI2,59.2,64.0,5.99,5.92,3.54,2856
80580,1.03,Very Good,H,VS2,61.8,61.0,6.46,6.42,3.98,5683
125335,0.55,Ideal,G,VS2,60.5,57.0,5.3,5.34,3.22,1424
131648,0.91,Good,D,SI2,63.2,58.0,6.11,6.15,3.88,3510
158830,1.54,Premium,H,SI2,61.0,60.0,7.44,7.41,4.53,7384
143168,0.5,Ideal,D,VS2,62.0,57.0,5.07,5.08,3.15,1846
82373,1.01,Fair,H,SI2,62.1,62.0,6.43,6.37,3.98,4476
7704,0.41,Ideal,E,VS2,61.8,55.0,4.79,4.82,2.97,999
117286,0.44,Ideal,F,VS1,61.1,57.0,4.9,4.63,2.95,959
36971,0.42,Very Good,G,VS2,61.4,56.0,4.81,4.84,2.96,835
71141,0.71,Ideal,G,SI1,61.4,57.0,5.74,5.77,3.53,2654
155370,0.34,Ideal,G,VVS1,61.1,57.0,4.53,4.51,2.76,1053
146353,1.2,Ideal,G,SI1,61.8,56.0,6.82,6.86,4.23,6480
100210,1.44,Premium,I,VS1,62.4,60.0,7.17,7.22,4.49,8719
165483,1.07,Premium,G,SI1,61.3,59.0,6.62,6.57,4.05,4931
2658,0.9,Premium,J,VS2,62.4,58.0,6.16,6.12,3.83,3114
134530,0.55,Very Good,D,VS2,62.8,56.0,5.17,5.23,3.27,1980
167467,0.96,Premium,G,SI1,62.2,54.0,6.3,6.25,3.9,3880
91866,1.57,Ideal,J,SI1,62.4,55.0,7.42,7.47,4.64,8228
72567,0.53,Very Good,G,VVS2,61.0,61.0,5.18,5.2,3.17,1814
166606,0.8,Ideal,G,SI2,61.6,57.0,5.96,6.0,3.69,2776
8194,0.72,Fair,H,SI2,60.2,68.0,5.71,5.67,3.44,1886
85223,2.02,Very Good,J,SI2,61.0,60.0,8.11,8.18,4.97,14130
146152,1.0,Good,H,SI1,63.6,57.0,6.36,6.3,4.02,4851
71592,0.32,Premium,D,VS2,61.6,58.0,4.4,4.43,2.72,662
98485,1.01,Very Good,F,SI2,62.4,58.0,6.34,6.38,3.97,4075
132971,1.01,Ideal,H,VS2,62.9,56.0,6.3,6.35,3.98,4719
182576,0.46,Good,E,VS1,61.9,56.0,5.01,4.96,3.08,1179
120416,0.54,Premium,F,VS2,59.1,60.0,5.25,5.29,3.1,1658
142610,0.56,Premium,D,SI1,62.9,57.0,5.27,5.22,3.31,1786
154818,0.71,Very Good,F,SI2,62.5,56.0,5.68,5.74,3.57,2036
158225,1.57,Ideal,F,VS2,62.4,57.0,7.35,7.42,4.62,14709
93332,0.64,Ideal,G,VS2,61.7,55.0,5.54,5.58,3.43,2415
15110,0.71,Ideal,E,SI1,62.4,57.0,5.73,5.75,3.58,2551
92478,1.26,Ideal,F,VVS2,62.5,56.0,6.92,6.87,4.31,11333
89244,0.87,Very Good,E,SI2,60.4,57.0,6.17,6.23,3.74,3752
98149,0.7,Ideal,I,SI1,61.8,57.0,5.7,5.73,3.53,2560
98080,0.91,Very Good,I,SI1,63.5,56.0,6.17,6.12,3.9,3358
175884,1.01,Premium,F,SI1,61.9,56.0,6.39,6.35,3.94,4911
41510,0.5,Very Good,D,SI2,61.5,58.0,5.07,5.1,3.13,1170
167104,0.72,Ideal,I,VS2,61.9,55.0,5.71,5.74,3.55,2131
150763,1.09,Ideal,H,SI1,62.4,57.0,6.56,6.59,4.1,5450
125861,1.56,Ideal,H,SI2,62.2,56.0,7.37,7.41,4.6,7744
1155,0.51,Ideal,E,SI1,61.6,56.0,5.14,5.17,3.17,1547
91395,0.32,Ideal,G,SI1,62.2,56.0,4.44,4.42,2.76,476
49542,0.31,Ideal,E,VVS2,62.2,56.0,4.31,4.33,2.69,1046
73936,0.53,Ideal,F,VS2,61.6,56.0,5.22,5.24,3.22,1590
104,1.53,Ideal,I,VVS2,61.3,56.0,7.41,7.45,4.55,11531
178882,0.53,Ideal,G,VVS2,61.6,55.0,5.21,5.24,3.21,1787
123258,0.3,Ideal,H,SI1,62.1,56.0,4.32,4.34,2.69,540
114757,1.53,Premium,F,SI1,61.5,59.0,7.45,7.4,4.57,11525
90448,1.0,Premium,F,SI1,62.9,59.0,6.4,6.33,4.0,3696
127922,0.9,Very Good,E,SI2,63.4,57.0,6.08,6.12,3.87,3382
143498,0.31,Premium,I,VS2,62.4,59.0,4.32,4.35,2.7,435
11923,1.2,Very Good,D,SI1,63.1,57.0,6.7,6.56,4.19,6373
189768,0.4,Very Good,F,VS1,60.1,58.0,4.79,4.82,2.89,892
122936,1.18,Very Good,F,SI1,59.6,63.0,6.81,6.89,4.1,6763
136914,0.38,Ideal,G,VVS2,61.9,56.0,4.63,4.67,2.88,1052
141105,0.51,Ideal,D,SI1,61.6,55.0,5.14,5.18,3.18,1687
111988,2.01,Good,E,SI2,64.0,58.0,7.84,7.92,5.07,11795
132400,0.91,Very Good,D,SI2,59.1,58.0,6.33,6.38,3.77,4466
69452,1.0,Ideal,E,SI2,62.3,56.0,6.35,6.42,3.98,4290
12404,0.76,Premium,D,SI1,59.4,60.0,5.97,5.95,3.52,2905
167865,0.31,Premium,D,VS2,62.9,59.0,4.32,4.24,2.68,942
7957,0.33,Ideal,G,VS2,61.9,55.0,4.43,4.47,2.75,579
156200,0.4,Very Good,H,SI1,62.9,57.0,4.7,4.74,2.97,660
61584,0.3,Very Good,H,VVS1,62.5,56.0,4.26,4.28,2.67,684
108541,0.73,Ideal,D,SI2,62.4,55.0,5.73,5.79,3.58,2939
47595,1.06,Very Good,I,VS2,62.1,55.0,6.54,6.58,4.08,5416
155827,0.7,Ideal,G,VVS1,61.9,57.0,5.69,5.72,3.53,3454
171903,0.43,Ideal,G,VVS1,61.3,56.0,4.85,4.9,2.99,1409
79815,0.52,Ideal,E,VS2,62.0,55.0,5.17,5.2,3.21,1629
30121,0.53,Premium,E,SI1,60.2,59.0,5.24,5.21,3.14,1551
62026,1.1,Ideal,G,VS1,61.6,57.0,6.65,6.6,4.09,6215
192216,0.32,Ideal,I,SI1,62.4,56.0,4.33,4.37,2.72,427
180003,1.7,Ideal,G,VS2,61.8,55.0,7.67,7.6,4.72,13420
111792,1.05,Premium,F,VVS2,58.5,61.0,6.69,6.65,3.9,9139
135826,1.11,Premium,H,SI2,62.1,58.0,6.64,6.59,4.11,4480
84737,0.39,Premium,G,SI1,62.3,58.0,4.66,4.67,2.91,851
170434,1.22,Premium,G,SI2,62.0,59.0,6.84,6.79,4.21,5186
94793,1.0,Ideal,G,SI1,62.0,55.0,6.32,6.27,3.9,4060
75223,1.01,Ideal,H,SI1,62.1,57.0,6.43,6.39,3.98,4564
176275,1.06,Premium,G,VS2,60.6,58.0,6.62,6.57,4.0,5177
139370,1.06,Premium,D,SI2,62.4,58.0,6.49,6.45,4.04,5342
179322,0.41,Ideal,F,VS2,61.6,57.0,4.84,4.8,2.97,1107
75062,0.4,Ideal,G,VS2,62.6,57.0,4.65,4.7,2.93,984
74632,0.32,Very Good,E,SI1,61.6,54.0,4.39,4.42,2.71,604
87755,1.0,Premium,D,SI2,62.0,58.0,6.39,6.36,3.95,4816
88489,0.41,Ideal,D,VVS2,62.2,54.0,4.78,4.81,2.98,1336
121084,0.52,Good,F,SI1,63.4,55.0,5.1,5.11,3.23,1353
94935,0.31,Ideal,F,VS1,62.1,54.0,4.36,4.39,2.71,639
51640,1.25,Ideal,F,VS2,61.4,57.0,6.98,6.84,4.24,8807
98150,0.31,Ideal,I,SI1,61.7,56.0,4.32,4.35,2.67,430
56311,0.59,Very Good,G,VVS1,62.5,56.0,5.34,5.38,3.35,2401
102970,0.71,Ideal,F,SI2,60.6,57.0,5.79,5.76,3.49,2262
164489,1.01,Very Good,G,SI2,63.2,59.0,6.3,6.24,3.96,3787
11981,0.26,Ideal,F,VVS2,62.0,56.0,4.08,4.1,2.54,619
49632,0.72,Premium,F,VS1,62.4,58.0,5.71,5.75,3.57,2802
85781,0.71,Ideal,H,SI2,61.6,55.0,5.73,5.78,3.55,2026
29392,0.77,Ideal,H,VS2,62.1,56.0,5.84,5.87,3.63,2768
34109,1.01,Premium,G,SI1,61.8,58.0,6.41,6.42,3.97,4310
128352,2.01,Ideal,H,SI2,62.5,57.0,8.03,7.97,5.02,14704
33286,1.5,Very Good,G,SI2,63.5,60.0,7.24,7.24,4.59,6776
132523,0.8,Premium,F,SI1,60.1,59.0,6.04,5.99,3.61,2850
29053,1.31,Ideal,G,VS1,62.1,55.0,7.05,7.01,4.36,9330
167929,2.07,Premium,G,SI2,61.2,59.0,8.2,8.23,5.03,13720
135437,0.32,Ideal,E,VVS2,62.3,55.0,4.35,4.4,2.73,842
146445,0.63,Very Good,H,VS2,61.9,59.0,5.51,5.54,3.42,1821
53656,0.72,Ideal,F,SI1,61.9,56.0,5.74,5.82,3.58,2726
157054,1.03,Ideal,H,SI1,62.0,56.0,6.48,6.52,4.03,5174
35446,0.37,Premium,D,VS1,61.5,58.0,4.61,4.63,2.84,914
43941,0.71,Good,I,VS1,63.5,54.0,5.65,5.73,3.61,2306
40274,0.91,Ideal,I,SI2,61.6,54.0,6.25,6.23,3.85,3521
132080,0.32,Ideal,F,VS2,61.9,55.0,4.4,4.38,2.72,828
9306,1.32,Ideal,F,SI2,62.6,56.0,6.99,7.04,4.38,7495
79672,0.72,Premium,F,VS2,62.1,55.0,5.79,5.74,3.58,2364
100232,0.27,Premium,G,VS2,62.6,60.0,4.1,4.15,2.58,382
68564,0.72,Ideal,F,VS2,62.0,57.0,5.75,5.77,3.57,2607
34240,0.4,Ideal,E,SI1,61.4,55.0,4.73,4.76,2.92,747
48280,0.32,Ideal,E,VVS1,61.8,57.0,4.39,4.41,2.72,1126
11327,1.02,Ideal,I,SI1,61.9,56.0,6.47,6.51,4.02,4496
177062,1.01,Ideal,D,VS2,61.4,57.0,6.46,6.49,3.98,8687
85033,2.03,Premium,I,SI2,62.5,59.0,8.16,8.09,5.07,11579
128564,1.63,Ideal,H,VS2,61.7,56.0,7.55,7.61,4.67,12196
80884,0.51,Ideal,G,VS2,60.5,56.0,5.16,5.21,3.13,1454
141285,1.1,Ideal,G,SI2,61.8,56.0,6.62,6.59,4.09,6071
66904,0.33,Ideal,E,VS2,62.7,54.0,4.38,4.41,2.76,745
49965,0.32,Premium,G,VS2,61.2,58.0,4.49,4.44,2.73,720
85780,0.41,Premium,D,VVS2,62.2,59.0,4.76,4.79,2.97,1105
31476,0.3,Ideal,H,VVS1,62.5,56.0,4.29,4.27,2.67,878
180447,0.24,Very Good,D,VVS2,62.8,56.0,3.95,3.98,2.47,492
122964,0.74,Ideal,G,SI2,61.6,56.0,5.81,5.84,3.59,2690
146877,0.54,Ideal,I,VS2,61.4,56.0,5.25,5.29,3.23,1207
158462,0.26,Ideal,G,VS1,61.7,56.0,4.11,4.14,2.55,487
108253,0.7,Very Good,G,SI1,60.3,60.0,5.71,5.74,3.46,1998
171906,1.01,Premium,I,SI1,62.2,58.0,6.39,6.41,3.99,4360
105288,1.02,Premium,E,SI1,62.9,60.0,6.38,6.33,3.99,5086
63301,0.71,Ideal,I,VS2,61.6,54.0,5.73,5.77,3.54,2129
32701,0.41,Good,D,VS1,58.4,61.0,4.87,4.91,2.88,1287
35655,0.38,Ideal,F,VS2,62.0,54.0,4.62,4.66,2.88,767
43274,1.58,Premium,I,VS2,60.8,58.0,7.58,7.54,4.59,10478
142564,0.7,Ideal,G,VS2,61.6,57.0,5.71,5.74,3.52,2535
76618,0.8,Ideal,G,SI2,61.9,56.0,5.99,5.95,3.7,2346
187902,1.11,Premium,I,VVS2,62.5,58.0,6.6,6.65,4.14,6678
37301,0.31,Ideal,G,IF,62.3,54.0,4.4,4.39,2.74,891
166915,0.9,Very Good,F,SI2,63.3,58.0,6.09,6.12,3.86,3210
11737,0.27,Very Good,E,VVS1,62.1,58.0,4.17,4.21,2.59,526
62345,0.3,Good,H,VS2,63.2,56.0,4.24,4.28,2.68,505
113620,0.9,Good,G,SI2,63.3,58.0,6.07,6.11,3.86,3357
5467,1.02,Very Good,F,SI2,62.0,56.0,6.45,6.48,4.0,4521
1978,0.51,Ideal,F,VS1,61.7,55.0,5.18,5.14,3.18,2085
56340,0.77,Premium,D,SI1,61.2,60.0,5.87,5.9,3.59,2978
166650,0.32,Ideal,G,VVS1,61.4,57.0,4.36,4.33,2.67,842
19109,0.43,Premium,D,VS2,62.2,58.0,4.79,4.86,3.0,981
144695,0.31,Ideal,E,VVS2,61.6,55.0,4.37,4.36,2.69,814
171282,2.04,Premium,G,SI2,59.6,60.0,8.27,8.21,4.93,13777
85779,0.51,Very Good,G,VS1,60.2,57.0,5.18,5.15,3.12,1569
67670,2.0,Good,F,SI1,63.3,62.0,8.0,8.03,5.06,18069
35971,0.9,Very Good,E,SI1,62.1,59.0,6.14,6.17,3.82,4311
7138,1.01,Good,E,VS1,63.1,58.0,6.37,6.43,4.04,6738
174486,0.4,Ideal,G,VS2,62.1,56.0,4.75,4.75,2.94,847
58019,1.53,Very Good,F,SI1,62.3,58.0,7.37,7.41,4.6,10962
176585,2.03,Very Good,E,SI1,62.9,59.0,7.89,7.93,4.97,15579
110223,0.4,Ideal,I,VS1,61.7,56.0,4.75,4.78,2.94,753
191200,0.38,Ideal,H,IF,62.1,54.0,4.67,4.65,2.9,959
172329,0.75,Good,E,SI1,64.0,59.0,5.64,5.68,3.63,2822
44922,1.21,Very Good,G,VS2,63.3,57.0,6.75,6.7,4.26,8780
124521,0.32,Ideal,D,VS2,61.8,55.0,4.37,4.39,2.71,972
23205,0.33,Ideal,D,VS2,60.6,55.0,4.5,4.47,2.73,1033
38448,0.3,Ideal,E,VVS1,61.9,56.0,4.3,4.33,2.67,838
99770,0.34,Ideal,E,SI1,61.4,56.0,4.5,4.52,2.77,596
152262,0.26,Ideal,D,VVS2,62.3,56.0,4.11,4.09,2.55,769
160154,0.34,Premium,H,VVS1,62.3,58.0,4.5,4.47,2.79,816
173906,0.36,Premium,G,VS1,61.8,59.0,4.58,4.52,2.81,1094
155645,0.23,Very Good,E,VVS2,62.0,59.0,3.94,3.99,2.46,530
9345,0.71,Very Good,I,SI1,62.5,56.0,5.68,5.72,3.56,2028
140308,0.51,Ideal,G,VS1,61.4,55.0,5.12,5.15,3.16,1624
81153,0.5,Very Good,F,SI1,62.9,55.0,5.07,5.1,3.2,1257
153242,0.31,Very Good,H,VS1,63.1,57.0,4.29,4.32,2.72,544
32741,0.3,Ideal,G,VVS2,62.5,55.0,4.32,4.35,2.71,684
193466,0.71,Good,F,SI1,63.4,57.0,5.62,5.57,3.55,2331
12534,0.31,Ideal,D,SI1,62.6,55.0,4.34,4.38,2.73,571
139892,1.03,Ideal,H,VS2,61.9,56.0,6.47,6.52,4.02,5813
89594,0.71,Ideal,G,VS2,60.2,57.0,5.77,5.81,3.49,2638
135154,0.32,Ideal,H,IF,62.2,56.0,4.37,4.39,2.73,842
126425,1.53,Premium,F,SI2,59.8,58.0,7.48,7.44,4.48,8770
90339,0.56,Ideal,F,VS2,62.1,56.0,5.29,5.32,3.29,2376
78100,0.41,Ideal,J,VS1,60.9,57.0,4.85,4.8,2.93,876
168583,0.33,Premium,I,VVS2,62.2,59.0,4.4,4.43,2.74,579
4547,0.3,Ideal,E,VVS1,62.5,57.0,4.31,4.27,2.68,862
187949,0.7,Very Good,I,VVS1,61.2,58.0,5.71,5.65,3.49,2662
87957,0.52,Ideal,F,VS2,61.5,55.0,5.18,5.23,3.2,1615
84024,1.01,Premium,F,VS2,61.9,58.0,6.45,6.37,3.97,6350
7569,0.53,Ideal,G,VVS2,61.5,56.0,5.21,5.23,3.22,1935
110752,2.19,Premium,I,SI1,61.7,58.0,8.38,8.29,5.15,13502
92096,0.9,Premium,I,VS2,62.7,59.0,6.13,6.16,3.85,3717
184538,1.01,Premium,G,SI2,61.7,59.0,6.37,6.4,3.94,4164
84141,0.32,Ideal,H,IF,61.3,56.0,4.43,4.45,2.72,763
166666,1.02,Very Good,E,SI1,63.7,56.0,6.34,6.38,4.05,5649
192412,0.3,Good,E,SI1,63.3,60.0,4.3,4.32,2.73,526
16555,0.35,Ideal,G,VS1,62.0,56.0,4.55,4.58,2.82,706
31596,0.32,Ideal,F,VVS1,62.0,54.0,4.37,4.4,2.72,814
80835,0.71,Premium,F,VS2,58.4,60.0,5.83,5.87,3.43,2180
165593,0.71,Very Good,F,SI1,60.4,57.0,5.77,5.83,3.51,2806
147748,0.3,Ideal,D,VS2,62.0,54.0,4.3,4.31,2.67,710
156932,0.28,Very Good,E,VS1,63.8,55.0,4.07,4.1,2.61,428
21984,0.31,Ideal,H,VS2,60.8,57.0,4.35,4.38,2.66,628
177309,0.41,Premium,D,VS1,59.8,58.0,4.84,4.88,2.9,1235
91245,2.02,Very Good,H,VS2,61.5,58.0,8.04,8.07,4.97,17010
7999,0.41,Ideal,G,VS2,62.5,56.0,4.74,4.76,2.97,1061
21240,1.03,Ideal,I,VS2,61.1,56.0,6.51,6.56,4.0,6060
41990,0.85,Premium,E,SI1,60.6,61.0,6.06,6.1,3.68,3413
36912,0.71,Ideal,H,SI1,61.8,56.0,5.69,5.76,3.54,2229
107925,0.32,Ideal,D,SI2,61.4,55.0,4.47,4.45,2.74,612
189984,0.9,Very Good,G,SI1,63.9,56.0,6.05,6.12,3.9,3780
37556,1.54,Premium,I,SI1,60.6,60.0,7.39,7.45,4.49,8233
190191,0.91,Very Good,H,SI2,63.4,57.0,6.16,6.19,3.91,2992
60610,2.0,Very Good,H,SI1,58.8,60.0,8.21,8.26,4.84,18062
193414,0.96,Premium,E,SI2,59.2,60.0,6.41,6.38,3.78,3864
186679,1.32,Ideal,H,VS2,61.9,56.0,7.07,7.04,4.36,9012
31981,1.08,Ideal,E,SI2,62.5,57.0,6.59,6.52,4.1,4838
86540,0.34,Ideal,E,VVS1,61.2,56.0,4.52,4.56,2.77,1039
135542,0.82,Ideal,F,SI2,60.4,57.0,6.04,6.07,3.66,2795
39457,1.53,Very Good,I,VS1,59.0,60.0,7.46,7.54,4.45,9900
39510,0.34,Ideal,H,VVS1,62.4,55.0,4.45,4.48,2.79,796
20959,0.91,Ideal,F,SI2,62.2,55.0,6.19,6.22,3.86,3871
162553,0.33,Ideal,E,VVS2,62.6,55.0,4.39,4.38,2.75,792
39290,1.0,Very Good,F,SI2,61.0,56.0,6.39,6.49,3.92,3692
35646,1.21,Premium,F,VS1,61.9,58.0,6.84,6.81,4.22,9540
23293,0.38,Premium,F,VVS1,61.2,60.0,4.73,4.67,2.88,1244
99634,0.42,Premium,G,VS1,61.0,59.0,4.8,4.84,2.95,985
121127,0.42,Ideal,E,VS1,61.9,55.0,4.86,4.84,3.0,1154
156188,0.32,Premium,H,VVS1,61.8,58.0,4.41,4.39,2.72,672
121000,1.04,Premium,E,SI2,62.5,59.0,6.48,6.46,4.04,4528
69361,0.45,Premium,G,VVS2,60.6,59.0,4.95,4.92,2.99,1238
83285,0.7,Ideal,F,SI1,61.2,55.0,5.72,5.77,3.52,2470
193231,0.3,Ideal,D,SI1,62.4,53.7,4.29,4.32,2.69,532
66899,1.06,Ideal,H,SI1,61.9,57.0,6.51,6.56,4.03,4939
170948,1.11,Very Good,I,IF,60.9,59.0,6.66,6.73,4.07,6031
89121,1.04,Good,H,SI2,63.6,59.0,6.42,6.37,4.07,3742
129736,0.82,Premium,I,SI1,62.4,60.0,5.88,5.94,3.69,2316
89158,0.3,Premium,I,VS1,61.7,60.0,4.28,4.32,2.65,473
151682,0.7,Ideal,D,SI1,62.0,55.0,5.72,5.76,3.55,2699
138512,0.7,Very Good,E,SI1,59.7,60.0,5.69,5.73,3.42,2544
75830,0.32,Ideal,H,VVS1,61.7,57.0,4.41,4.38,2.7,936
15694,1.51,Ideal,D,SI2,62.8,57.0,7.37,7.32,4.61,9727
78885,0.3,Ideal,H,SI1,62.1,57.0,4.26,4.3,2.66,447
134087,0.3,Premium,E,VS2,60.7,60.0,4.35,4.28,2.62,872
41471,0.73,Ideal,G,VS1,62.1,55.0,5.76,5.79,3.59,3312
66866,0.32,Ideal,F,IF,61.7,56.0,4.41,4.43,2.73,947
147598,0.3,Ideal,G,SI1,62.2,56.0,4.32,4.28,2.67,476
113564,0.53,Ideal,D,VS2,61.0,54.0,5.24,5.29,3.21,1754
110780,2.03,Premium,H,SI2,61.3,59.0,8.12,8.06,4.97,18115
155346,0.52,Ideal,D,VS2,60.8,56.0,5.22,5.2,3.17,1722
146417,0.23,Very Good,F,VS2,61.9,58.0,3.92,3.94,2.43,505
85207,0.46,Ideal,E,SI2,61.4,56.0,4.98,5.01,3.06,853
93949,0.9,Very Good,H,VS1,62.2,59.0,6.16,6.18,3.83,4240
125679,1.03,Ideal,G,SI1,61.5,56.0,6.46,6.53,3.99,5626
77527,1.08,Premium,G,VS1,61.4,57.0,6.61,6.55,4.05,6733
72774,1.43,Ideal,I,VS1,61.1,56.0,7.31,7.26,4.43,10556
42803,1.0,Very Good,H,SI2,60.6,59.0,6.46,6.49,3.92,3975
190000,0.3,Ideal,E,VS2,62.0,54.0,4.3,4.35,2.68,600
143551,0.25,Ideal,H,VVS2,61.2,56.0,4.04,4.07,2.48,525
41825,0.34,Ideal,E,SI1,61.3,53.0,4.56,4.53,2.78,765
136540,0.84,Premium,F,SI1,61.0,59.0,6.09,6.03,3.68,3266
163636,0.53,Premium,D,VS2,60.4,60.0,5.22,5.18,3.16,1875
187232,0.23,Very Good,H,VVS2,61.4,54.0,3.94,3.98,2.44,401
79351,0.84,Very Good,H,SI2,61.8,54.0,6.09,6.07,3.76,3160
53609,0.3,Ideal,F,VVS2,61.4,56.0,4.33,4.36,2.67,778
105106,1.01,Ideal,J,VS1,61.9,57.0,6.47,6.42,3.98,4284
118448,1.06,Premium,E,SI1,62.6,57.0,6.54,6.5,4.08,5722
128794,2.14,Premium,J,VS1,62.5,62.0,8.24,8.21,5.13,15766
23376,0.51,Very Good,D,SI1,62.9,58.0,5.06,5.08,3.19,1569
54075,0.71,Premium,E,VS2,60.4,60.0,5.82,5.76,3.49,2782
28909,0.32,Ideal,H,VVS1,62.3,57.0,4.39,4.41,2.74,821
75711,1.5,Good,E,SI1,64.2,58.0,7.29,7.22,4.63,10669
116606,0.32,Premium,I,VS1,58.8,58.0,4.43,4.4,2.62,612
147393,0.41,Ideal,G,VS2,62.2,56.0,4.82,4.78,2.98,1061
